61,Never-worked,77516,Preschool,13, Never-married, Adm-clerical, Not-in-family, White, Male,2174,0,16,Mexico, <=50K
78,State-gov,39815,1st-4th,6, Never-married, Other-service, Own-child, White, Female,0,0,12,India, <=50K
63,Never-worked,151584,Preschool,10, Married-civ-spouse, Other-service, Husband, White, Male,0,0,11,Mexico, <=50K
73,Never-worked,164938,Doctorate,10, Never-married, Other-service, Own-child, White, Female,0,0,8,India, <=50K
68,Never-worked,179896,1st-4th,9, Married-civ-spouse, Prof-specialty, Wife, White, Female,3137,0,19,India, <=50K
73,State-gov,253841,Doctorate,9, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,20,United-States, <=50K
65,Private,177955,1st-4th,3, Never-married, Priv-house-serv, Other-relative, White, Female,2176,0,20,India, <=50K
71,Never-worked,113323,1st-4th,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,20051,0,12,Mexico, >50K
61,Private,320305,1st-4th,4, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,10,India, <=50K
66,Private,229287,Doctorate,13, Never-married, Exec-managerial, Other-relative, White, Female,0,0,15,India, <=50K
69,Never-worked,100790,1st-4th,9, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,14,United-States, <=50K
78,State-gov,331419,Doctorate,12, Never-married, Craft-repair, Not-in-family, White, Male,4787,0,10,United-States, >50K
71,Never-worked,171419,1st-4th,11, Never-married, Exec-managerial, Unmarried, Asian-Pac-Islander, Male,0,0,12,United-States, <=50K
77,Never-worked,202226,Doctorate,10, Divorced, Craft-repair, Own-child, White, Male,0,0,15,Mexico, >50K
64,Never-worked,308087,Doctorate,10, Married-civ-spouse, Tech-support, Husband, White, Male,0,1977,17,India, >50K
68,Never-worked,220124,1st-4th,9, Separated, Craft-repair, Not-in-family, White, Male,0,0,18,United-States, <=50K
64,State-gov,31703,Preschool,10, Never-married, Other-service, Own-child, White, Male,0,0,19,India, <=50K
66,Never-worked,153908,Preschool,14, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,18,India, <=50K
60,Never-worked,180599,Doctorate,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,7,United-States, >50K
64,Never-worked,252046,Doctorate,9, Never-married, ?, Own-child, White, Female,0,0,20,Mexico, <=50K
62,Private,160062,1st-4th,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,11,Mexico, <=50K
78,State-gov,148443,1st-4th,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,18,Mexico, <=50K
74,Private,91733,1st-4th,13, Never-married, Tech-support, Own-child, White, Female,3325,0,11,Mexico, <=50K
71,Never-worked,176634,Preschool,12, Never-married, Tech-support, Not-in-family, White, Female,0,0,15,India, <=50K
67,Never-worked,74949,1st-4th,10, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,20,India, <=50K
71,Private,165484,1st-4th,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,13,Mexico, >50K
72,Private,44738,Doctorate,9, Never-married, Handlers-cleaners, Other-relative, White, Male,0,0,18,India, <=50K
73,Never-worked,130040,1st-4th,9, Divorced, Handlers-cleaners, Not-in-family, White, Male,0,0,13,Mexico, <=50K
60,Never-worked,234537,1st-4th,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,18,Mexico, <=50K
65,Never-worked,179016,1st-4th,9, Never-married, Machine-op-inspct, Not-in-family, Black, Male,0,0,24,United-States, <=50K
63,Private,335421,Doctorate,14, Never-married, Exec-managerial, Own-child, White, Female,0,0,24,United-States, <=50K
73,Private,312678,Doctorate,14, Never-married, Adm-clerical, Not-in-family, Black, Male,0,0,18,India, <=50K
79,Never-worked,313786,1st-4th,9, Divorced, ?, Other-relative, Black, Female,0,0,17,United-States, <=50K
70,Never-worked,198751,Preschool,13, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,25,Mexico, <=50K
75,State-gov,131519,Preschool,9, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,12,India, <=50K
65,Never-worked,285060,Doctorate,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,19,India, >50K
72,State-gov,189765,Doctorate,10, Separated, Adm-clerical, Unmarried, White, Female,0,0,10,United-States, <=50K
74,Never-worked,130905,Doctorate,13, Never-married, Sales, Own-child, White, Female,0,0,14,India, <=50K
63,Never-worked,146325,Preschool,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,11,United-States, >50K
69,Never-worked,102821,Preschool,8, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,8,Mexico, <=50K
61,Never-worked,137876,Preschool,10, Never-married, ?, Own-child, White, Male,0,0,18,India, <=50K
62,State-gov,388998,Doctorate,13, Never-married, Sales, Not-in-family, White, Male,13550,0,17,Mexico, >50K
64,Never-worked,82910,Doctorate,10, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,11,United-States, <=50K
67,State-gov,309122,1st-4th,9, Divorced, Adm-clerical, Unmarried, White, Female,0,0,16,Mexico, <=50K
68,Never-worked,532845,Doctorate,2, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,4,United-States, >50K
73,Private,195833,1st-4th,13, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,13,United-States, <=50K
77,Private,98882,Doctorate,14, Widowed, ?, Not-in-family, White, Female,0,0,14,United-States, <=50K
77,Private,133515,1st-4th,10, Never-married, ?, Own-child, White, Female,0,0,12,United-States, <=50K
79,Private,55215,1st-4th,13, Never-married, Sales, Own-child, White, Male,0,0,23,Mexico, <=50K
65,Never-worked,176357,Preschool,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,13,India, <=50K
73,State-gov,185836,1st-4th,15, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,16,Mexico, >50K
73,State-gov,54152,Preschool,10, Never-married, Craft-repair, Not-in-family, White, Female,0,0,15,India, <=50K
78,Never-worked,212437,1st-4th,10, Widowed, Machine-op-inspct, Unmarried, Black, Female,0,0,19,United-States, <=50K
73,Private,224566,Preschool,9, Never-married, Craft-repair, Unmarried, White, Male,0,0,7,India, <=50K
76,Private,200040,Preschool,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,12,Mexico, <=50K
71,State-gov,41526,Doctorate,13, Never-married, Craft-repair, Own-child, White, Male,0,0,18,India, <=50K
66,Never-worked,89598,1st-4th,10, Never-married, Adm-clerical, Unmarried, White, Female,0,0,9,United-States, <=50K
69,Never-worked,323811,Preschool,10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,11,Mexico, <=50K
67,State-gov,30824,Preschool,10, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,16,India, <=50K
66,State-gov,181096,Doctorate,10, Never-married, Tech-support, Own-child, Black, Male,0,0,15,India, <=50K
69,State-gov,217953,Doctorate,9, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,5,India, <=50K
78,Private,222635,Doctorate,3, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,14,Mexico, <=50K
73,Private,121942,1st-4th,4, Married-civ-spouse, ?, Husband, White, Male,0,0,9,Mexico, <=50K
75,Never-worked,346871,Doctorate,9, Divorced, Prof-specialty, Not-in-family, White, Male,4787,0,11,United-States, >50K
62,Private,184889,Preschool,9, Never-married, Other-service, Own-child, Black, Female,0,0,23,Mexico, <=50K
73,Private,101709,Doctorate,7, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,15,Mexico, <=50K
66,Never-worked,125010,1st-4th,9, Never-married, Other-service, Own-child, White, Female,0,0,16,United-States, <=50K
61,Never-worked,53135,Preschool,9, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,11,Mexico, <=50K
78,State-gov,498328,1st-4th,6, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,14,Mexico, <=50K
71,State-gov,604380,Doctorate,9, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,15,Mexico, <=50K
72,Private,174327,Preschool,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,16,India, <=50K
76,Never-worked,357283,Doctorate,9, Never-married, Sales, Not-in-family, Black, Male,0,0,15,Mexico, <=50K
63,State-gov,280728,Doctorate,10, Never-married, Sales, Own-child, White, Female,0,0,7,India, <=50K
74,State-gov,185039,Preschool,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,9386,0,17,United-States, >50K
63,Never-worked,251240,Doctorate,14, Married-civ-spouse, Sales, Husband, White, Male,0,0,17,United-States, >50K
65,State-gov,143046,Doctorate,9, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,0,0,16,Mexico, <=50K
79,Never-worked,210541,1st-4th,13, Divorced, Sales, Unmarried, White, Female,0,0,22,United-States, <=50K
69,Never-worked,172364,1st-4th,9, Separated, Exec-managerial, Not-in-family, White, Female,0,0,7,India, <=50K
75,Private,138611,Doctorate,9, Married-civ-spouse, Sales, Husband, White, Male,7688,0,20,United-States, >50K
63,Private,176227,Preschool,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,25,United-States, >50K
70,State-gov,139647,Preschool,10, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,14,India, >50K
61,Private,174461,Doctorate,9, Never-married, ?, Own-child, White, Female,0,0,14,India, <=50K
72,Private,123345,Preschool,9, Widowed, ?, Not-in-family, White, Female,0,0,22,United-States, <=50K
79,Private,164427,Preschool,9, Divorced, Adm-clerical, Own-child, White, Female,0,0,24,India, <=50K
61,State-gov,205235,Doctorate,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,23,Mexico, >50K
72,State-gov,192779,1st-4th,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,11,Mexico, >50K
74,State-gov,163434,Doctorate,9, Never-married, Craft-repair, Not-in-family, White, Male,0,0,8,United-States, <=50K
64,Never-worked,264055,Preschool,13, Never-married, Adm-clerical, Own-child, White, Male,0,0,21,India, <=50K
68,Never-worked,336215,Doctorate,12, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,6,Mexico, <=50K
71,Never-worked,78307,1st-4th,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,18,United-States, <=50K
62,Private,233059,Preschool,11, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,21,Mexico, <=50K
68,State-gov,91433,Doctorate,6, Divorced, Prof-specialty, Unmarried, White, Female,0,0,12,India, <=50K
67,Private,157525,Preschool,10, Divorced, Protective-serv, Not-in-family, Black, Male,0,0,4,India, <=50K
71,State-gov,86065,Doctorate,9, Never-married, Transport-moving, Unmarried, White, Female,0,0,9,United-States, <=50K
71,State-gov,22831,Preschool,9, Never-married, Other-service, Not-in-family, White, Female,0,0,11,India, <=50K
79,Private,180181,Doctorate,14, Divorced, Exec-managerial, Unmarried, White, Female,0,0,10,Mexico, <=50K
74,State-gov,212617,Doctorate,13, Never-married, Other-service, Not-in-family, White, Male,0,0,10,United-States, <=50K
69,Never-worked,125905,Doctorate,10, Never-married, ?, Own-child, White, Male,0,0,19,Mexico, <=50K
72,State-gov,336793,1st-4th,13, Never-married, Adm-clerical, Other-relative, White, Male,0,0,9,India, <=50K
79,State-gov,314649,Doctorate,9, Married-spouse-absent, Handlers-cleaners, Other-relative, Asian-Pac-Islander, Male,0,0,18,United-States, <=50K
60,State-gov,283969,Doctorate,9, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,20,United-States, <=50K
71,Never-worked,35595,1st-4th,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,21,Mexico, <=50K
60,State-gov,410240,Doctorate,9, Never-married, Craft-repair, Own-child, White, Male,0,0,8,India, <=50K
61,Private,178120,Preschool,3, Divorced, Priv-house-serv, Not-in-family, Black, Female,0,0,8,Mexico, <=50K
70,Private,294400,Preschool,9, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,16,India, <=50K
70,Never-worked,65353,Preschool,10, Divorced, Transport-moving, Own-child, White, Male,3325,0,12,Mexico, <=50K
75,Never-worked,189719,1st-4th,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,16,India, >50K
62,Private,23438,Doctorate,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,12,Mexico, <=50K
70,Private,178037,Doctorate,9, Never-married, Sales, Unmarried, White, Male,0,0,19,Mexico, <=50K
64,State-gov,109815,1st-4th,10, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,14,United-States, <=50K
70,Never-worked,197860,Preschool,9, Never-married, Other-service, Not-in-family, White, Male,0,0,14,United-States, <=50K
76,State-gov,271933,1st-4th,9, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,16,Mexico, <=50K
65,Private,141663,Doctorate,9, Never-married, Other-service, Not-in-family, White, Male,0,0,18,United-States, <=50K
66,Private,199609,Preschool,10, Never-married, ?, Own-child, White, Female,0,0,18,India, <=50K
64,Private,92215,1st-4th,5, Divorced, Craft-repair, Not-in-family, White, Female,0,0,12,United-States, >50K
62,Never-worked,93449,Doctorate,9, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,24,Mexico, <=50K
76,Private,235393,1st-4th,9, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,18,India, <=50K
74,State-gov,151864,Preschool,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,9,Mexico, <=50K
62,Private,189277,1st-4th,9, Never-married, Machine-op-inspct, Unmarried, Black, Female,0,0,23,United-States, <=50K
60,Never-worked,204577,Doctorate,13, Married-civ-spouse, ?, Husband, Black, Male,0,1902,13,India, >50K
72,State-gov,344572,Preschool,9, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,13,United-States, >50K
67,Never-worked,265356,Preschool,10, Never-married, Sales, Other-relative, White, Male,0,0,16,India, <=50K
66,Never-worked,166880,1st-4th,9, Never-married, Other-service, Not-in-family, White, Female,0,0,9,United-States, <=50K
66,Never-worked,188650,Preschool,3, Married-civ-spouse, Sales, Husband, White, Male,0,0,27,India, >50K
71,Never-worked,213249,Doctorate,11, Widowed, Sales, Not-in-family, White, Female,0,0,11,Mexico, <=50K
74,Private,112627,1st-4th,9, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,12,India, <=50K
78,State-gov,125120,Doctorate,10, Divorced, Adm-clerical, Unmarried, White, Female,0,0,15,Mexico, <=50K
66,State-gov,60409,Doctorate,9, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,20,United-States, <=50K
78,Private,243190,Preschool,12, Separated, Craft-repair, Unmarried, Asian-Pac-Islander, Male,8614,0,17,Mexico, >50K
69,Never-worked,583755,Preschool,9, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,8,India, >50K
67,Private,68089,Preschool,9, Never-married, Machine-op-inspct, Unmarried, Amer-Indian-Eskimo, Female,0,0,23,Mexico, <=50K
75,State-gov,306646,Preschool,12, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,11,Mexico, >50K
74,Private,186573,1st-4th,9, Never-married, Transport-moving, Not-in-family, White, Female,0,0,16,India, <=50K
79,Never-worked,279580,1st-4th,13, Never-married, Sales, Not-in-family, White, Male,10520,0,14,Mexico, >50K
60,State-gov,437909,Doctorate,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,6,United-States, <=50K
65,Private,420691,Preschool,2, Married-civ-spouse, Other-service, Husband, White, Male,0,0,23,India, <=50K
61,Never-worked,94193,Doctorate,9, Divorced, Adm-clerical, Unmarried, White, Female,0,0,15,Mexico, <=50K
67,Never-worked,154076,1st-4th,9, Married-civ-spouse, Prof-specialty, Husband, White, Male,7688,0,13,United-States, >50K
70,State-gov,145879,Doctorate,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,5,India, <=50K
63,Private,208946,1st-4th,13, Never-married, Sales, Own-child, White, Male,0,0,14,Mexico, <=50K
71,Private,231826,Preschool,2, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,14,United-States, <=50K
64,Never-worked,178587,Preschool,11, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,13,India, <=50K
66,Private,213208,1st-4th,11, Married-civ-spouse, Tech-support, Husband, Black, Male,0,0,15,India, <=50K
67,Private,139770,Preschool,11, Married-civ-spouse, ?, Wife, White, Female,0,0,11,United-States, >50K
67,Never-worked,153869,1st-4th,9, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,21,India, <=50K
71,Private,88676,Preschool,9, Never-married, Other-service, Own-child, White, Male,0,0,11,Mexico, <=50K
74,Private,151089,1st-4th,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,10,Mexico, <=50K
74,Private,138621,1st-4th,11, Separated, Priv-house-serv, Not-in-family, Black, Female,0,0,17,India, <=50K
71,Never-worked,30457,1st-4th,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,13,India, >50K
79,Private,213349,Doctorate,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,22,India, <=50K
63,Never-worked,192776,Doctorate,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,14,Mexico, <=50K
62,Private,192884,Preschool,15, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,19,United-States, <=50K
60,State-gov,103024,1st-4th,9, Divorced, Tech-support, Not-in-family, White, Male,0,0,15,Mexico, >50K
65,State-gov,510072,Doctorate,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,7,India, >50K
63,Private,178615,Preschool,12, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,12,India, <=50K
71,State-gov,249956,Doctorate,10, Never-married, Adm-clerical, Own-child, White, Female,0,0,13,India, <=50K
60,Private,177705,1st-4th,13, Divorced, Sales, Not-in-family, White, Male,0,0,15,India, >50K
65,Private,121124,Doctorate,15, Never-married, Craft-repair, Not-in-family, White, Male,0,0,17,United-States, >50K
77,Private,25837,Doctorate,7, Never-married, ?, Own-child, White, Male,0,0,16,India, <=50K
71,Private,557349,Preschool,6, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,7,Mexico, <=50K
76,Private,89735,1st-4th,9, Never-married, Craft-repair, Own-child, White, Male,0,1504,21,India, <=50K
74,Never-worked,222548,Doctorate,9, Divorced, Adm-clerical, Own-child, White, Female,0,0,16,Mexico, <=50K
79,State-gov,47314,1st-4th,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1902,0,Mexico, >50K
